sample,Max Distance,angle-20_35,angle-35_50,angle-50_65,angle-65_80,diaphyseal bending,Area 20%,Perimeter 20%,Ix 20%,Iy 20%,Ixy 20%,Imin 20%,Imax 20%,Theta 20%,Area 35%,Perimeter 35%,Ix 35%,Iy 35%,Ixy 35%,Imin 35%,Imax 35%,Theta 35%,Area 50%,Perimeter 50%,Ix 50%,Iy 50%,Ixy 50%,Imin 50%,Imax 50%,Theta 50%,Area 65%,Perimeter 65%,Ix 65%,Iy 65%,Ixy 65%,Imin 65%,Imax 65%,Theta 65%,Area 80%,Perimeter 80%,Ix 80%,Iy 80%,Ixy 80%,Imin 80%,Imax 80%,Theta 80%
CCS_2182_Femur_R,417.242721669567,2.63276492246427,4.37868378540589,3.05361383967659,1.20234802549877,11.2674105730455,663.260477851367,94.9756534857688,31959.8943744706,40275.9280591614,-6645.36236338605,28278.9096858852,43956.9127477468,61.0171497477729,534.120528510596,84.0310462734507,21451.5886199606,24691.5295324501,-2677.35529448047,19942.2563340616,26200.8618183491,60.5883046122293,484.713734180531,81.4503514219039,18244.7641328088,20221.8151584006,1898.95695138651,17092.4439732902,21374.1353179192,-58.7498942832359,505.196976148881,83.6836249666369,21748.2214454753,20472.6889716815,-171.497161584067,20450.0333363202,21770.8770808366,7.52548420220292,693.831001100736,97.93593719609,32692.5579255486,48818.9172560717,-5691.16915354952,30886.3772949956,50625.0978866248,72.3923585892826
CCS_2185_Femur_R,484.108660106762,2.67989056715328,4.65912822509109,3.06555957515859,0.786364773938945,11.1909431413419,890.384359073329,110.637371939872,54056.1246474627,77181.8387643499,-6583.63686426646,52313.19583229,78924.7675795226,75.1718819972698,617.809054976716,89.8409974197318,25740.2902807944,36124.7810284768,-2096.714742038,25332.9263172215,36532.1449920496,79.0051636063757,547.339932981922,86.3077865024278,21272.0968506868,28270.598815045,2690.27676711193,20357.466715307,29185.2289504249,-71.2231879182141,574.601151005937,87.8942856280889,23725.0499235133,30408.7603441543,396.049768868747,23701.6634387742,30432.1468288933,-86.6206450780007,803.343030436212,104.404573240917,38732.4231108334,70661.0871940469,-2908.825189147,38469.5815995479,70923.9287053325,84.8367740391836
CCS_2189_Femur_R,412.243503555209,2.23035819932314,3.44244803706413,2.20692262053213,1.02452457954402,8.90425343646342,740.809176131992,102.567258950887,37574.2623680102,54999.4106412236,-7288.28540682553,34927.7849483815,57645.8880608523,70.0433390347607,508.506910049269,81.4954808445877,18428.2478958495,23350.5023410187,-923.462465879545,18260.700522438,23518.0497144302,79.7164695290791,442.687508354182,78.2160450122883,13865.8482928502,18691.9102341742,1049.57645041741,13647.4672489002,18910.2912781243,-78.2463985643663,510.840001543666,81.1107191424896,19834.9008067961,22073.3326813284,-1910.77574906912,18739.6849258612,23168.5485622633,60.1795855651693,801.597849549346,104.941709204694,39626.0121454884,70553.8843298108,-8230.52001939787,37572.1064969512,72607.789978348,75.9881606917576
CCS_2203_Femur_R,471.437799099228,3.96559854477478,6.0151242827437,5.34715613243051,2.36681515547112,17.6946941154201,1271.3921920975,143.656876064304,94045.1758131555,201770.825033837,11273.4574528928,92878.0565933731,202937.944253619,-84.0893358286344,629.080089078074,91.6953915830362,36711.002166961,27722.5454637608,-1658.72561448935,27426.214438786,37007.3331919357,10.129024046023,591.880206498921,88.1475994835553,28971.8726964001,27480.4327893672,371.62335047396,27392.9647906844,29059.3406950829,-13.2444949822159,677.772465619399,93.8831769348034,36191.3101542197,37973.3382675805,-3124.61549313408,33833.1507730647,40331.4976487356,52.9580041096439,902.644274091706,113.019676446463,49876.7179738858,92573.4990969498,-9414.48182761738,47893.0223095732,94557.1947612624,78.1014383194101
CCS_2205_Femur_R,427.421534757722,2.84442531523938,4.25925858207559,3.24026524836005,0.983257054266865,11.3272061999419,707.282415980639,98.6218932986086,35316.8930400522,46550.4042126318,2068.22254397695,34948.2089760296,46919.0882766544,-79.8925485592397,522.28273605285,81.8777073015026,21355.0930782493,22161.4190765114,-203.94866269783,21306.4425529208,22210.0696018399,76.5832263011772,463.929189661006,79.8281471381084,17930.3393052785,17587.9429774392,2699.96925280209,15053.7497135972,20464.5325691205,-43.1859389243015,507.060712292367,82.9479716263743,21745.599841423,19660.3997783677,-12.8590158453995,19660.320482379,21745.6791374117,0.353313811285404,752.969701372117,100.097796301869,40492.3623841706,52758.1655837473,-6338.13681084915,37805.7140937589,55444.813874159,67.0285857677229
ET10-529_Femur_R,414.483071963358,2.92665470451638,5.46178700659705,4.9570680489226,2.12554427656706,15.4710540366031,694.040735531676,100.497376265434,44952.9202306405,38367.4291998918,-13909.2471194701,27366.4932979578,55953.8561325745,38.340757022035,455.297723745611,77.3430267280013,17182.7931563005,16847.2562930259,-4034.34168255857,12977.1962168779,21052.8532324485,43.8093611567608,442.284839839395,76.3630137604212,14763.6964590695,16861.688621339,637.233103403052,14585.3137045106,17040.0713758979,-74.3612983117949,546.248834768784,85.0834156643425,21834.1727246188,26920.6952697686,-2384.07428130262,20891.4638195606,27863.4041748269,68.4252030252396,917.306930418058,113.518443473527,46698.3511871818,102794.974943783,-11876.5387388961,44287.510555294,105205.815575671,78.5253351874123
ET15-397_Femur_R,484.340706241856,3.61290321735099,5.951552981177,4.24987973764828,1.67771241154636,15.4920483477226,1057.69663451284,119.47193836292,75316.3217725022,107534.779469062,-5423.80029341788,74427.7606553444,108423.34058622,80.6960931441509,712.305654727926,95.9134664422851,39721.4796567017,41577.7773291984,2360.95351258373,38112.7875931673,43186.4693927328,-55.730504483659,714.940732432558,100.298111497089,44778.7502075692,39916.6611151997,2830.05938433723,38616.8594163068,46078.5519064621,-24.6685736288817,803.68651801882,102.869798524214,48199.5992705123,56652.3976608262,-5370.39712541632,45591.9941167166,59260.0028146219,64.1010323632483,1130.96472195052,123.805384221387,75228.7583684244,142097.614432587,-8400.05294957169,74189.6912573086,143136.681543702,82.9484645360445
ET16-717_Femur_R,418.096011236079,2.35480678862061,3.46206851149392,2.15830246290449,0.929348028608362,8.90452579162739,564.028123914536,88.039988808375,21361.1962826999,30931.7553162049,-2825.00074828667,20589.5405576783,31703.4110412266,74.7222122459401,466.223331921463,78.728708626938,16428.0078738712,18556.8432682808,-1050.45490650245,15996.9522196859,18987.898922466,67.6891360625057,446.237471337916,76.0565211525527,15440.7945509041,16575.6850613088,-50.847400313717,15438.5209493268,16577.9586628861,87.4397695765367,522.549008006181,83.1840144202117,20831.3566668435,23936.0895212985,-4360.00611074164,17755.6030858941,27011.8431022479,54.7990558342185,777.023537697674,103.318748863386,36050.0656888358,68569.6323012431,-8890.54924914956,33778.1890824398,70841.508907639,75.6654880153609
ET2-428_Femur_R,404.871703375732,2.65148743739044,4.10602179061684,3.93587410840581,1.85607888137143,12.5494622177845,704.524969894215,97.3506220952883,36228.3210013509,44493.6734481015,-3810.05658840168,34740.0058553969,45981.9885940555,68.6629868674493,512.935833298636,82.5049760819001,21220.8084928835,21826.7137807987,-3751.27100313964,17760.2767880657,25287.2454856165,47.3085932408272,479.655219599071,79.8403679236839,18364.4493479146,18889.628441767,474.923536547455,18084.3551603124,19169.7226293692,-59.4693026638852,537.820685821208,85.1920035658956,19262.5587504508,28417.3420928827,-2659.05412030285,18546.2670795677,29133.6337637658,74.9236266766215,754.550382176812,103.713069815903,31403.6815993267,70492.072637846,-7424.38167598412,30041.0116967749,71854.7425403979,79.5996948172071
ET24-630_Femur_R,461.068631887613,1.74341999706618,2.14960833970488,1.9356126783872,0.955667448042751,6.78430846320101,713.576326405763,98.365231200371,37375.2680095212,46904.0323623254,-9031.56547068229,31928.4547429774,52350.8456288692,58.9063976211273,559.177940927971,86.7854783979859,27871.5226819692,23475.374917485,-4479.98285071259,20683.2809534043,30663.6166460499,31.9327141135905,516.470516438037,84.0739456308806,23300.5870709249,20303.2821121125,-181.748416064417,20292.3016093763,23311.5675736611,3.45737631081181,597.386586442746,88.877282937959,26861.1490183517,30934.6596138861,-3296.66250668601,25022.8100171408,32772.9986150969,60.8543717028307,896.598161365426,109.789135668854,49428.300307996,86761.9010501411,-8530.17230274714,47571.6195998747,88618.5817582624,77.7205048569888
