sample,Max Distance,angle-20_35,angle-35_50,angle-50_65,angle-65_80,diaphyseal bending,Area 20%,Perimeter 20%,Ix 20%,Iy 20%,Ixy 20%,Imin 20%,Imax 20%,Theta 20%,Area 35%,Perimeter 35%,Ix 35%,Iy 35%,Ixy 35%,Imin 35%,Imax 35%,Theta 35%,Area 50%,Perimeter 50%,Ix 50%,Iy 50%,Ixy 50%,Imin 50%,Imax 50%,Theta 50%,Area 65%,Perimeter 65%,Ix 65%,Iy 65%,Ixy 65%,Imin 65%,Imax 65%,Theta 65%,Area 80%,Perimeter 80%,Ix 80%,Iy 80%,Ixy 80%,Imin 80%,Imax 80%,Theta 80%
BG_170_Femur_L,389.913442888898,3.61693455666074,4.76687996310071,3.69987268231989,1.71551631647072,13.7992035185521,696.588232971723,105.426920614537,36774.2988276714,47207.787788131,-2944.24706712255,36000.8000937848,47981.2865220177,75.2801564671776,444.881422907287,76.7308443793318,15033.2225929158,17786.6491439195,4185.33825536371,12003.9858284429,20815.8859083925,-54.1039783160292,400.198229992279,73.9316655777497,12015.2315810521,14465.1818119922,-730.215339056321,11814.1006433431,14666.3127497012,74.6002827442398,398.047692549794,72.1008682714378,12200.1011596545,13466.4695872157,-1495.21021915757,11209.5317443232,14457.039002547,56.4757226193392,605.52875701855,90.1039956698407,22239.4752014321,39411.3070967266,-158.036414618133,22238.0208782451,39412.7614199136,89.4727529803137
BG_204_Femur_L,400.351108219834,2.07839223011861,4.19595532105057,4.8857718458412,2.66864168248295,13.8287610794933,642.414417547665,94.0255887416048,31998.0979673858,37007.0746695786,8956.78834064713,25202.2358261658,43802.9368107986,-52.8110013453526,517.907011445966,82.8721525303609,20376.0969463011,23315.2804691686,2568.98795820816,18886.0605090091,24805.3169064605,-59.8858759742255,493.618964481048,81.6640020908482,19695.2675457934,19987.0132070042,-1985.94662354187,17849.8435943329,21832.4371584647,47.1004882147011,526.825800976165,83.2543537730528,21965.0114280956,22783.5129854832,-104.763077129128,21951.8151660955,22796.7092474834,82.820668234977,686.997431090287,96.9265441983444,28470.002853105,52324.7818038042,5514.66021740059,27256.8407034253,53537.9439534839,-77.5932067813685
BG_482_Femur_L,417.795759544166,1.94552367719998,5.14936568692638,6.33072385626582,2.73572477755658,16.1613379979488,709.727537930581,100.427568640505,33560.7849134,51370.9358941976,6851.10280446982,31230.292811233,53701.4279963646,-71.2135925834875,578.953254710911,88.4228276530743,26960.8989701057,27767.1133639234,3532.89304058705,23808.1899951029,30919.8223389262,-48.2546818645384,548.964836430589,90.330889448497,27092.7244751552,24090.1391622618,-1874.20477884055,23190.0732046465,27992.7904327704,25.6521275133108,637.020441960191,94.0327748548549,32566.3633548788,34241.7416484855,1098.72630632841,32022.4148491516,34785.6901542128,-63.6612818683929,847.856005107439,108.580622018514,42791.0010069338,81332.3398726799,7462.00683544055,41396.7183129997,82726.622566614,-79.4162765473007
CCS_2011_Femur_L,436.224790067286,3.65700826711306,6.21431660034567,5.03588632171414,2.3464963504019,17.2537075395748,973.005584216863,121.923748015023,69394.7415166892,95556.3223503522,-16673.424507509,61283.3125420395,103667.751325002,64.0576120670275,621.674172490156,90.7486465073984,30669.141463095,31819.3940059025,3279.31305431231,27914.903780792,34573.6316882055,-49.9736877351732,581.359462827432,90.8901919858057,29352.4837992128,26689.9667750324,-1826.93918447783,25760.704106113,30281.7464681322,26.9599167532898,631.261172372223,91.9543235593638,33100.8542488689,31132.3868930549,-4.52630020203921,31132.3764853206,33100.8646566032,0.131745171895153,955.705951982474,113.558181574347,60101.5927228392,91866.025874635,7554.33545060511,58396.5187892813,93571.0998081929,-77.2810117133855
CCS_2162_Femur_L,462.887409270961,3.42806557552048,5.59920084618617,3.9907325266036,1.57943307058986,14.5974320189001,952.573730458157,119.506754997765,53537.4502839381,102664.445092978,-5828.60496599725,52855.3928204916,103346.502556424,83.3256602223508,654.68993338083,92.7531384192247,31765.4610358267,37230.1976955286,-2687.48877717956,30665.2802639128,38330.3784674425,67.7372156806015,619.997212536227,95.9453943065298,29374.6930251502,35409.4304862506,-7603.56812018799,24211.6728765308,40572.45063487,55.8224773073459,627.81326297126,91.1016827939374,28062.8092456611,35869.8427067865,-1576.22595679091,27756.583569301,36176.0683831466,79.0056608325315,802.880936659217,104.14042179449,39548.9618265633,69586.9214295117,5603.55591155248,38537.6704783974,70598.2127776776,-79.7697701106131
ET2-427_Femur_L,413.78846359746,2.43315573535221,3.92965874160204,3.88860072607568,1.80526954503803,12.0566847480679,725.660041304311,100.137865671592,42076.0668104871,44146.7975735611,6980.4043923891,36054.6604829088,50168.2039011394,-49.2184295581422,509.470534214801,82.5068362898702,22365.4873668147,20044.010159357,3166.90129849529,17831.830450912,24577.6670752597,-34.9355048359722,474.978129402601,79.2993958246872,17431.7856956887,18969.1908059483,-55.2204003612162,17429.8048457298,18971.1716559072,87.9455835419539,519.910010850039,82.6895894430974,18467.6744387364,26268.380933178,4063.17135864608,16735.7886158513,28000.2667560632,-66.9143616342208,747.763728954102,102.496729621889,31362.7496444371,68041.4414372831,8960.52722552999,29290.7590812328,70113.4320004874,-76.9800299931968
ET24-629_Femur_L,457.486922694913,1.35461273558218,1.99691036829759,2.20455523603188,1.07610281482087,6.63218115473252,696.15630355005,97.3140680163709,33312.0727684598,48118.5223017221,9436.14884514396,28721.6057776305,52708.9892925513,-64.0581557668546,587.566676021544,87.6984366778284,28383.7127568477,27314.0112436499,2602.8665693082,25191.6115962679,30506.1124042297,-39.1940966907491,529.273817680456,84.7608065328847,22181.8775825879,23596.1499356267,28.2935178626168,22181.3117771294,23596.7157410852,-88.8543685323802,605.307776088242,89.0268864212008,25862.0607446854,33513.1040467064,2247.66165158332,25250.624113004,34124.5406783878,-74.7819486403674,919.117210121348,112.036591566961,50189.2507265427,93829.087622012,7483.24318560482,48941.7078999912,95076.6304485635,-80.5351775052987
ET35-84_Femur_L,410.859442555326,2.07956335469382,3.72604533196742,3.85845628455713,2.06210121195852,11.7261661831769,726.148989278277,99.0105352527139,45240.7729291405,41517.7299858878,8931.97630037682,34255.3563013969,52503.1466136314,-39.1137251051226,511.571447654155,80.8618926042229,21778.1823228404,20343.5535126805,2873.47467506564,18099.2135381985,24022.5222973225,-37.9917716086237,527.505279215686,82.5686204092633,22736.4019597296,21899.1025489377,-1217.73434229714,21030.0626549977,23605.4418536696,35.5136699691053,577.95791328224,86.3264887760824,26426.0335511175,27091.7405732771,807.116181288322,25885.8303687715,27631.9437556231,-56.205588977569,914.81162448157,111.73544496507,50766.4968382971,91838.520878947,5901.1366857886,49935.4500089982,92669.567708246,-81.9838511901742
KA_T11-6_Femur_L,392.386692712366,1.98360159932416,3.69075637492614,2.62634498409148,0.86181054690377,9.16251350524556,549.769648236161,84.848839295421,20603.4413268478,28621.8914060489,1551.65524786845,20313.6525927558,28911.6801401409,-79.421252032946,455.053367006924,76.9817737153287,15197.8857946975,18185.2647751627,519.83036173877,15110.0153277306,18273.1352421295,-80.4055997349122,436.81688118365,76.7264203348956,14755.636310993,16632.2063049554,-1872.3642553727,13599.6131548226,17788.2294611258,58.308253787459,453.437508302339,76.8369810818318,16534.0064071355,16656.1192446872,-993.158223641129,15600.0295885471,17590.0960632757,46.75897346232,635.436279621076,91.5768922261756,25812.8716725331,41091.0156460422,2952.53452554949,25262.1401852487,41641.7471333266,-79.43413312961
KA_T13-12_Femur_L,397.730231474409,1.68356865695039,3.56171488519641,3.77203956414107,1.38094834635807,10.3982714526459,468.249029338876,79.8591165210992,13454.9344708945,23395.6078181683,2240.43548050222,12973.3175688309,23877.2247202319,-77.867995307886,430.91393214871,75.2868552336399,13420.4113658524,16670.3222358159,484.837724745266,13349.6227797588,16741.1108219096,-81.6932411985379,436.904001828703,77.6878421545212,16685.3373676447,14907.8569531008,-169.337931721987,14891.8682003291,16701.3261204164,5.39383119660481,477.527384809417,79.8396565385708,19785.7027408806,17498.0658183947,386.119389603757,17434.6523817373,19849.116177538,-9.32658292936596,613.584057004135,90.3027179914233,25112.9025599381,36779.4072237717,1620.16836233309,24892.083675713,37000.2261079968,-82.2387629435126
